year,school_id,cipcode,major_number,total,instnm
2011,215062,38.0206,2,2,University of Pennsylvania
2011,215062,40.0501,1,22,University of Pennsylvania
2011,215062,40.0501,2,1,University of Pennsylvania
2011,215062,40.0601,1,7,University of Pennsylvania
2011,215062,40.0801,1,18,University of Pennsylvania
2011,215062,40.0801,2,7,University of Pennsylvania
2011,215062,42.0101,1,77,University of Pennsylvania
2011,215062,42.0101,2,12,University of Pennsylvania
2011,215062,44.0501,1,12,University of Pennsylvania
2011,215062,44.0501,2,3,University of Pennsylvania
2011,215062,45.0101,1,3,University of Pennsylvania
2011,215062,45.0201,1,36,University of Pennsylvania
2011,215062,45.0201,2,4,University of Pennsylvania
2011,215062,45.0401,1,11,University of Pennsylvania
2011,215062,45.0401,2,2,University of Pennsylvania
2011,215062,45.0601,1,182,University of Pennsylvania
2011,215062,45.0601,2,32,University of Pennsylvania
2011,215062,45.0901,1,38,University of Pennsylvania
2011,215062,45.0901,2,6,University of Pennsylvania
2011,215062,45.1001,1,146,University of Pennsylvania
2011,215062,45.1001,2,28,University of Pennsylvania
2011,215062,45.1101,1,27,University of Pennsylvania
2011,215062,45.1101,2,3,University of Pennsylvania
2011,215062,45.1201,1,55,University of Pennsylvania
2011,215062,45.1201,2,3,University of Pennsylvania
2011,215062,50.0101,1,11,University of Pennsylvania
2011,215062,50.0101,2,3,University of Pennsylvania
2011,215062,50.0501,1,5,University of Pennsylvania
2011,215062,50.0601,1,23,University of Pennsylvania
2011,215062,50.0601,2,2,University of Pennsylvania
2011,215062,50.0702,1,22,University of Pennsylvania
2011,215062,50.0703,1,15,University of Pennsylvania
2011,215062,50.0703,2,2,University of Pennsylvania
2011,215062,50.0901,1,4,University of Pennsylvania
2011,215062,50.0901,2,1,University of Pennsylvania
2011,215062,51.0701,1,17,University of Pennsylvania
2011,215062,51.0701,2,9,University of Pennsylvania
2011,215062,51.1504,1,70,University of Pennsylvania
2011,215062,51.1504,2,4,University of Pennsylvania
2011,215062,51.3801,1,163,University of Pennsylvania
2011,215062,52.0101,1,0,University of Pennsylvania
2011,215062,52.0101,2,22,University of Pennsylvania
2011,215062,52.0201,1,64,University of Pennsylvania
2011,215062,52.0201,2,86,University of Pennsylvania
2011,215062,52.0205,1,39,University of Pennsylvania
2011,215062,52.0205,2,58,University of Pennsylvania
2011,215062,52.0301,1,7,University of Pennsylvania
2011,215062,52.0301,2,34,University of Pennsylvania
2011,215062,52.0701,1,1,University of Pennsylvania
2011,215062,52.0801,1,406,University of Pennsylvania
2011,215062,52.0801,2,24,University of Pennsylvania
2011,215062,52.1101,1,0,University of Pennsylvania
2011,215062,52.1101,2,5,University of Pennsylvania
2011,215062,52.1304,1,10,University of Pennsylvania
2011,215062,52.1304,2,1,University of Pennsylvania
2011,215062,52.1401,1,101,University of Pennsylvania
2011,215062,52.1401,2,35,University of Pennsylvania
2011,215062,52.1501,1,7,University of Pennsylvania
2011,215062,52.1501,2,13,University of Pennsylvania
2011,215062,52.1701,1,2,University of Pennsylvania
2011,215062,52.1701,2,5,University of Pennsylvania
2011,215062,52.1803,1,0,University of Pennsylvania
2011,215062,52.1803,2,4,University of Pennsylvania
2011,215062,54.0101,1,130,University of Pennsylvania
2011,215062,54.0101,2,10,University of Pennsylvania
2011,215062,54.0104,1,14,University of Pennsylvania
2011,215062,54.0104,2,3,University of Pennsylvania
2011,215062,54.0199,1,2,University of Pennsylvania
2011,215062,54.0199,2,1,University of Pennsylvania
2011,217156,03.0103,1,19,Brown University
2011,217156,03.0103,2,7,Brown University
2011,217156,03.0104,1,6,Brown University
2011,217156,04.0201,1,0,Brown University
2011,217156,04.0201,2,0,Brown University
2011,217156,05.0101,1,14,Brown University
2011,217156,05.0101,2,7,Brown University
2011,217156,05.0102,1,17,Brown University
2011,217156,05.0102,2,5,Brown University
2011,217156,05.0104,1,6,Brown University
2011,217156,05.0104,2,3,Brown University
2011,217156,05.0107,1,0,Brown University
2011,217156,05.0107,2,0,Brown University
2011,217156,05.0108,1,2,Brown University
2011,217156,05.0108,2,8,Brown University
2011,217156,05.0112,1,0,Brown University
2011,217156,05.0112,2,0,Brown University
2011,217156,05.0118,1,4,Brown University
2011,217156,05.0118,2,2,Brown University
2011,217156,05.0124,1,3,Brown University
2011,217156,05.0124,2,6,Brown University
2011,217156,05.0125,1,1,Brown University
2011,217156,05.0125,2,5,Brown University
2011,217156,05.0126,1,3,Brown University
2011,217156,05.0126,2,3,Brown University
2011,217156,05.0134,1,3,Brown University
2011,217156,05.0134,2,5,Brown University
2011,217156,05.0200,1,4,Brown University
2011,217156,05.0200,2,2,Brown University
2011,217156,05.0203,1,0,Brown University
2011,217156,05.0203,2,0,Brown University
2011,217156,05.0207,1,0,Brown University
2011,217156,05.0207,2,0,Brown University
2011,217156,09.0102,1,21,Brown University
2011,217156,09.0102,2,3,Brown University
2011,217156,11.0101,1,36,Brown University
2011,217156,11.0101,2,5,Brown University
2011,217156,13.0101,1,14,Brown University
2011,217156,13.0101,2,15,Brown University
2011,217156,14.0101,1,74,Brown University
2011,217156,14.0101,2,3,Brown University
2011,217156,14.0501,1,15,Brown University
2011,217156,14.0501,2,0,Brown University
2011,217156,14.1201,1,3,Brown University
2011,217156,16.0102,1,7,Brown University
2011,217156,16.0102,2,1,Brown University
2011,217156,16.0104,1,23,Brown University
2011,217156,16.0104,2,3,Brown University
2011,217156,16.0702,1,0,Brown University
2011,217156,16.0702,2,0,Brown University
2011,217156,16.0901,1,0,Brown University
2011,217156,16.0901,2,0,Brown University
2011,217156,16.0904,1,4,Brown University
2011,217156,16.0904,2,2,Brown University
2011,217156,16.0905,1,0,Brown University
2011,217156,16.0905,2,0,Brown University
2011,217156,16.0908,1,11,Brown University
2011,217156,16.0908,2,6,Brown University
2011,217156,16.1200,1,25,Brown University
2011,217156,16.1200,2,9,Brown University
2011,217156,16.1202,1,0,Brown University
2011,217156,16.1202,2,0,Brown University
2011,217156,16.1203,1,0,Brown University
2011,217156,16.1203,2,0,Brown University
2011,217156,23.0101,1,54,Brown University
2011,217156,23.0101,2,13,Brown University
2011,217156,23.1302,1,40,Brown University
2011,217156,23.1302,2,17,Brown University
2011,217156,26.0101,1,80,Brown University
2011,217156,26.0101,2,8,Brown University
2011,217156,26.0202,1,20,Brown University
2011,217156,26.0202,2,0,Brown University
2011,217156,26.0203,1,2,Brown University
2011,217156,26.1104,1,3,Brown University
2011,217156,26.1104,2,0,Brown University
2011,217156,26.1302,1,3,Brown University
2011,217156,26.1310,1,0,Brown University
2011,217156,26.1310,2,0,Brown University
2011,217156,26.1501,1,63,Brown University
2011,217156,26.1501,2,0,Brown University
2011,217156,27.0101,1,10,Brown University
2011,217156,27.0101,2,8,Brown University
2011,217156,27.0301,1,46,Brown University
2011,217156,27.0301,2,1,Brown University
2011,217156,27.0303,1,7,Brown University
2011,217156,27.0303,2,0,Brown University
2011,217156,27.0501,1,1,Brown University
2011,217156,27.0501,2,0,Brown University
2011,217156,30.0000,1,8,Brown University
2011,217156,30.0000,2,0,Brown University
2011,217156,30.1301,1,9,Brown University
2011,217156,30.1301,2,1,Brown University
2011,217156,30.1501,1,10,Brown University
2011,217156,30.1501,2,3,Brown University
2011,217156,30.2201,1,0,Brown University
2011,217156,30.2201,2,0,Brown University
2011,217156,30.2202,1,2,Brown University
2011,217156,30.2202,2,0,Brown University
2011,217156,30.2501,1,5,Brown University
2011,217156,30.2501,2,0,Brown University
2011,217156,30.2701,1,75,Brown University
2011,217156,30.2701,2,6,Brown University
2011,217156,30.9999,1,3,Brown University
2011,217156,30.9999,2,0,Brown University
2011,217156,38.0101,1,17,Brown University
2011,217156,38.0101,2,8,Brown University
2011,217156,38.0201,1,5,Brown University
2011,217156,38.0201,2,3,Brown University
2011,217156,38.0206,1,1,Brown University
2011,217156,38.0206,2,2,Brown University
2011,217156,40.0501,1,12,Brown University
2011,217156,40.0501,2,2,Brown University
2011,217156,40.0508,1,1,Brown University
2011,217156,40.0508,2,0,Brown University
2011,217156,40.0601,1,12,Brown University
2011,217156,40.0601,2,1,Brown University
2011,217156,40.0602,1,0,Brown University
2011,217156,40.0603,1,8,Brown University
2011,217156,40.0603,2,1,Brown University
2011,217156,40.0801,1,19,Brown University
2011,217156,40.0801,2,2,Brown University
2011,217156,40.0810,1,0,Brown University
2011,217156,40.0810,2,0,Brown University
2011,217156,42.0101,1,40,Brown University
2011,217156,42.0101,2,6,Brown University
2011,217156,42.2701,1,15,Brown University
2011,217156,42.2701,2,0,Brown University
2011,217156,44.0501,1,25,Brown University
2011,217156,44.0501,2,12,Brown University
2011,217156,45.0201,1,16,Brown University
2011,217156,45.0201,2,5,Brown University
2011,217156,45.0301,1,8,Brown University
2011,217156,45.0301,2,8,Brown University
2011,217156,45.0601,1,118,Brown University
2011,217156,45.0601,2,77,Brown University
2011,217156,45.0603,1,7,Brown University
2011,217156,45.0603,2,1,Brown University
2011,217156,45.0604,1,26,Brown University
2011,217156,45.0604,2,4,Brown University
2011,217156,45.0901,1,112,Brown University
2011,217156,45.0901,2,21,Brown University
2011,217156,45.1001,1,74,Brown University
2011,217156,45.1001,2,8,Brown University
2011,217156,45.1101,1,12,Brown University
2011,217156,45.1101,2,2,Brown University
2011,217156,45.1201,1,28,Brown University
2011,217156,45.1201,2,9,Brown University
2011,217156,45.9999,1,4,Brown University
2011,217156,45.9999,2,1,Brown University
2011,217156,50.0501,1,9,Brown University
2011,217156,50.0501,2,6,Brown University
2011,217156,50.0701,1,30,Brown University
2011,217156,50.0701,2,6,Brown University
2011,217156,50.0703,1,32,Brown University
2011,217156,50.0703,2,14,Brown University
2011,217156,50.0901,1,15,Brown University
2011,217156,50.0901,2,4,Brown University
2011,217156,50.0913,1,0,Brown University
2011,217156,50.0913,2,0,Brown University
2011,217156,51.2208,1,22,Brown University
2011,217156,51.2208,2,6,Brown University
2011,217156,51.3201,1,0,Brown University
2011,217156,51.3201,2,0,Brown University
2011,217156,52.0601,1,0,Brown University
2011,217156,52.0601,2,0,Brown University
2011,217156,52.0701,1,72,Brown University
2011,217156,52.0701,2,3,Brown University
2011,217156,54.0101,1,58,Brown University
2011,217156,54.0101,2,21,Brown University
2011,243744,05.0102,1,15,Stanford University
2011,243744,05.0104,1,7,Stanford University
2011,243744,05.0104,2,1,Stanford University
2011,243744,05.0107,1,0,Stanford University
2011,243744,05.0107,2,0,Stanford University
2011,243744,05.0201,1,3,Stanford University
2011,243744,05.0202,1,1,Stanford University
2011,243744,05.0202,2,0,Stanford University
2011,243744,05.0203,1,0,Stanford University
2011,243744,05.0206,1,0,Stanford University
2011,243744,05.0207,1,1,Stanford University
2011,243744,05.0207,2,1,Stanford University
2011,243744,05.0299,1,14,Stanford University
2011,243744,09.0199,1,43,Stanford University
2011,243744,09.0199,2,0,Stanford University
2011,243744,11.0701,1,86,Stanford University
2011,243744,11.0701,2,1,Stanford University
2011,243744,14.0701,1,23,Stanford University
2011,243744,14.0701,2,0,Stanford University
2011,243744,14.0801,1,21,Stanford University
2011,243744,14.1001,1,43,Stanford University
2011,243744,14.1001,2,0,Stanford University
2011,243744,14.1401,1,4,Stanford University
2011,243744,14.1801,1,9,Stanford University
2011,243744,14.1801,2,1,Stanford University
2011,243744,14.1901,1,56,Stanford University
2011,243744,14.1901,2,0,Stanford University
2011,243744,14.2501,1,0,Stanford University
2011,243744,14.3501,1,0,Stanford University
2011,243744,14.9999,1,105,Stanford University
2011,243744,14.9999,2,1,Stanford University
2011,243744,15.1501,1,62,Stanford University
2011,243744,15.1501,2,2,Stanford University
2011,243744,16.0101,1,0,Stanford University
2011,243744,16.0102,1,5,Stanford University
2011,243744,16.0102,2,0,Stanford University
2011,243744,16.0104,1,6,Stanford University
2011,243744,16.0104,2,2,Stanford University
2011,243744,16.0301,1,1,Stanford University
2011,243744,16.0302,1,1,Stanford University
2011,243744,16.0302,2,0,Stanford University
2011,243744,16.0402,1,1,Stanford University
2011,243744,16.0402,2,0,Stanford University
2011,243744,16.0501,1,1,Stanford University
2011,243744,16.0501,2,0,Stanford University
2011,243744,16.0901,1,3,Stanford University
2011,243744,16.0901,2,0,Stanford University
2011,243744,16.0902,1,2,Stanford University
2011,243744,16.0902,2,1,Stanford University
2011,243744,16.0905,1,5,Stanford University
2011,243744,16.0905,2,5,Stanford University
2011,243744,16.1200,1,18,Stanford University
2011,243744,16.1200,2,1,Stanford University
2011,243744,23.0101,1,53,Stanford University
2011,243744,23.0101,2,5,Stanford University
2011,243744,23.9999,1,3,Stanford University
2011,243744,23.9999,2,1,Stanford University
2011,243744,24.0103,1,1,Stanford University
2011,243744,26.0101,1,124,Stanford University
2011,243744,26.0101,2,0,Stanford University
2011,243744,27.0101,1,35,Stanford University
2011,243744,27.0101,2,2,Stanford University
2011,243744,27.0399,1,18,Stanford University
2011,243744,27.0399,2,2,Stanford University
2011,243744,30.0101,1,0,Stanford University
2011,243744,30.1501,1,59,Stanford University
2011,243744,30.1501,2,1,Stanford University
2011,243744,30.2501,1,21,Stanford University
2011,243744,30.2501,2,0,Stanford University
2011,243744,30.2701,1,186,Stanford University
2011,243744,30.2701,2,5,Stanford University
2011,243744,30.9999,1,2,Stanford University
2011,243744,30.9999,2,0,Stanford University
2011,243744,38.0101,1,20,Stanford University
2011,243744,38.0101,2,2,Stanford University
2011,243744,38.0201,1,3,Stanford University
2011,243744,38.0201,2,0,Stanford University
2011,243744,38.9999,1,4,Stanford University
2011,243744,38.9999,2,1,Stanford University
2011,243744,40.0501,1,12,Stanford University
2011,243744,40.0501,2,1,Stanford University
2011,243744,40.0601,1,40,Stanford University
2011,243744,40.0601,2,0,Stanford University
2011,243744,40.0603,1,0,Stanford University
2011,243744,40.0699,1,4,Stanford University
2011,243744,40.0699,2,0,Stanford University
2011,243744,40.0801,1,20,Stanford University
2011,243744,40.0801,2,5,Stanford University
2011,243744,42.0101,1,64,Stanford University
2011,243744,42.0101,2,8,Stanford University
2011,243744,44.0501,1,26,Stanford University
2011,243744,44.0501,2,0,Stanford University
2011,243744,45.0201,1,23,Stanford University
2011,243744,45.0201,2,0,Stanford University
2011,243744,45.0301,1,7,Stanford University
2011,243744,45.0601,1,114,Stanford University
2011,243744,45.0601,2,6,Stanford University
2011,243744,45.0901,1,99,Stanford University
